current_epoch	train_loss	train_acc	train_f_score_hateful	train_f_score_abusive	train_f_score_normal	train_f_score_spam	train_acc_class_hateful	train_loss_class_hateful	train_acc_class_abusive	train_loss_class_abusive	train_acc_class_normal	train_loss_class_normal	train_acc_class_spam	train_loss_class_spam
27.0000	0.9212	0.1961	2.2920	0.7856	0.8270	0.1293	0.2578	0.5606	0.6962	0.2937	0.0677	0.9812	1.2519	0.6208
28.0000	0.9149	0.1967	2.2889	0.7857	0.8320	0.1271	0.2552	0.5579	0.7034	0.2916	0.0625	0.9807	1.2420	0.6245
29.0000	0.9023	0.2056	2.2896	0.7871	0.8230	0.1431	0.2553	0.5551	0.7081	0.3027	0.0664	0.9802	1.2351	0.6333
30.0000	0.8961	0.1990	2.2860	0.7869	0.8341	0.1260	0.2526	0.5531	0.7051	0.2978	0.0642	0.9804	1.2362	0.6342
31.0000	0.9112	0.2059	2.2563	0.7879	0.8307	0.1444	0.2532	0.5513	0.7032	0.3040	0.0791	0.9798	1.2258	0.6270
32.0000	0.8881	0.2082	2.2765	0.7886	0.8307	0.1484	0.2526	0.5497	0.7080	0.3095	0.0772	0.9799	1.2235	0.6370
33.0000	0.9034	0.2119	2.2714	0.7891	0.8329	0.1492	0.2525	0.5483	0.7071	0.3124	0.0844	0.9794	1.2179	0.6315
34.0000	0.8935	0.2138	2.2761	0.7892	0.8298	0.1490	0.2525	0.5472	0.7131	0.3152	0.0761	0.9790	1.2114	0.6361
35.0000	0.9029	0.2124	2.2565	0.7893	0.8362	0.1467	0.2503	0.5460	0.7074	0.3141	0.0854	0.9795	1.2142	0.6334
36.0000	0.8898	0.2144	2.2456	0.7898	0.8388	0.1519	0.2513	0.5452	0.7078	0.3156	0.0914	0.9794	1.2123	0.6401
37.0000	0.8887	0.2124	2.2653	0.7897	0.8311	0.1573	0.2514	0.5443	0.7112	0.3108	0.0831	0.9787	1.2059	0.6413
38.0000	0.8953	0.2137	2.2395	0.7895	0.8393	0.1485	0.2484	0.5438	0.7066	0.3115	0.0843	0.9795	1.2083	0.6356
39.0000	0.8804	0.2190	2.2656	0.7903	0.8202	0.1748	0.2510	0.5429	0.7163	0.3142	0.0829	0.9788	1.2022	0.6419
40.0000	0.8894	0.2160	2.2375	0.7900	0.8323	0.1643	0.2497	0.5423	0.7122	0.3173	0.0959	0.9785	1.2033	0.6416
41.0000	0.9007	0.2160	2.2586	0.7902	0.8396	0.1524	0.2488	0.5418	0.7054	0.3137	0.0900	0.9788	1.2038	0.6349
42.0000	0.8735	0.2142	2.2713	0.7902	0.8270	0.1566	0.2487	0.5414	0.7167	0.3171	0.0824	0.9789	1.2023	0.6454
43.0000	0.8733	0.2190	2.2293	0.7910	0.8352	0.1639	0.2507	0.5411	0.7143	0.3187	0.0928	0.9782	1.2010	0.6460
44.0000	0.8930	0.2189	2.2552	0.7904	0.8341	0.1558	0.2476	0.5407	0.7047	0.3232	0.0857	0.9788	1.2060	0.6330
45.0000	0.8843	0.2207	2.2583	0.7911	0.8381	0.1561	0.2499	0.5401	0.7117	0.3200	0.0884	0.9784	1.1942	0.6432
46.0000	0.8861	0.2182	2.2201	0.7908	0.8301	0.1704	0.2493	0.5399	0.7101	0.3213	0.0990	0.9784	1.1971	0.6442
47.0000	0.8759	0.2193	2.2451	0.7905	0.8351	0.1698	0.2479	0.5395	0.7167	0.3132	0.0947	0.9785	1.2002	0.6464
48.0000	0.8723	0.2262	2.2580	0.7918	0.8285	0.1588	0.2498	0.5391	0.7181	0.3315	0.0822	0.9781	1.1944	0.6461
49.0000	0.8736	0.2224	2.2329	0.7913	0.8348	0.1584	0.2487	0.5390	0.7109	0.3264	0.0892	0.9785	1.1943	0.6449
50.0000	0.8785	0.2183	2.2376	0.7908	0.8362	0.1603	0.2469	0.5387	0.7179	0.3176	0.0934	0.9787	1.2001	0.6444
51.0000	0.8888	0.2248	2.2431	0.7915	0.8332	0.1620	0.2488	0.5384	0.7083	0.3252	0.0852	0.9785	1.1898	0.6404
52.0000	0.8697	0.2231	2.2555	0.7916	0.8355	0.1606	0.2482	0.5383	0.7173	0.3249	0.0858	0.9784	1.1933	0.6511
53.0000	0.8792	0.2214	2.2481	0.7915	0.8382	0.1550	0.2480	0.5379	0.7145	0.3230	0.0880	0.9784	1.1944	0.6451
54.0000	0.8742	0.2209	2.2471	0.7917	0.8345	0.1666	0.2486	0.5377	0.7104	0.3244	0.0937	0.9783	1.1905	0.6447
55.0000	0.8680	0.2235	2.2537	0.7916	0.8212	0.1740	0.2480	0.5375	0.7222	0.3277	0.0890	0.9784	1.1918	0.6493
56.0000	0.8770	0.2207	2.2220	0.7917	0.8362	0.1628	0.2475	0.5375	0.7107	0.3198	0.0893	0.9790	1.1928	0.6441
57.0000	0.8634	0.2265	2.2417	0.7919	0.8289	0.1649	0.2485	0.5372	0.7258	0.3299	0.0869	0.9782	1.1871	0.6546
58.0000	0.8724	0.2208	2.2225	0.7915	0.8347	0.1647	0.2469	0.5372	0.7176	0.3211	0.0899	0.9787	1.1938	0.6529
59.0000	0.8717	0.2268	2.2343	0.7919	0.8315	0.1626	0.2485	0.5369	0.7206	0.3277	0.0904	0.9781	1.1889	0.6473
60.0000	0.8556	0.2274	2.2516	0.7922	0.8369	0.1517	0.2490	0.5367	0.7264	0.3292	0.0800	0.9780	1.1842	0.6603
61.0000	0.8845	0.2232	2.2094	0.7918	0.8234	0.1817	0.2465	0.5367	0.7174	0.3250	0.1026	0.9787	1.1935	0.6428
62.0000	0.8718	0.2253	2.2305	0.7921	0.8281	0.1742	0.2481	0.5365	0.7160	0.3265	0.0915	0.9781	1.1867	0.6481
63.0000	0.8614	0.2223	2.2243	0.7920	0.8351	0.1633	0.2478	0.5365	0.7159	0.3224	0.0918	0.9784	1.1893	0.6509
64.0000	0.8748	0.2216	2.2404	0.7916	0.8318	0.1670	0.2464	0.5363	0.7134	0.3214	0.0899	0.9785	1.1889	0.6465
65.0000	0.8708	0.2243	2.2415	0.7921	0.8290	0.1673	0.2480	0.5361	0.7178	0.3294	0.0910	0.9781	1.1895	0.6539
66.0000	0.8767	0.2274	2.2260	0.7922	0.8310	0.1673	0.2476	0.5359	0.7157	0.3337	0.0968	0.9783	1.1887	0.6490
67.0000	0.8736	0.2210	2.2095	0.7918	0.8355	0.1574	0.2474	0.5360	0.7135	0.3247	0.0879	0.9783	1.1901	0.6411
68.0000	0.8713	0.2233	2.2411	0.7921	0.8335	0.1620	0.2475	0.5358	0.7208	0.3257	0.0870	0.9785	1.1887	0.6533
69.0000	0.8598	0.2226	2.2487	0.7921	0.8318	0.1606	0.2469	0.5358	0.7190	0.3223	0.0829	0.9785	1.1914	0.6522
70.0000	0.8802	0.2274	2.2148	0.7925	0.8318	0.1694	0.2481	0.5357	0.7149	0.3324	0.0928	0.9783	1.1811	0.6461
71.0000	0.8741	0.2232	2.2519	0.7921	0.8483	0.1509	0.2466	0.5357	0.7093	0.3216	0.0882	0.9785	1.1910	0.6484
72.0000	0.8657	0.2236	2.2116	0.7923	0.8169	0.1842	0.2477	0.5355	0.7218	0.3314	0.0918	0.9786	1.1875	0.6545
73.0000	0.8676	0.2235	2.2119	0.7921	0.8356	0.1753	0.2466	0.5354	0.7156	0.3255	0.1032	0.9788	1.1884	0.6518
74.0000	0.8725	0.2272	2.2588	0.7922	0.8324	0.1627	0.2469	0.5355	0.7155	0.3298	0.0842	0.9786	1.1827	0.6497
75.0000	0.8621	0.2272	2.2352	0.7924	0.8338	0.1642	0.2475	0.5355	0.7184	0.3299	0.0922	0.9785	1.1875	0.6535
76.0000	0.8660	0.2232	2.2103	0.7924	0.8346	0.1593	0.2469	0.5352	0.7160	0.3240	0.0854	0.9787	1.1849	0.6497
77.0000	0.8655	0.2239	2.2265	0.7923	0.8416	0.1609	0.2475	0.5352	0.7174	0.3247	0.0943	0.9785	1.1846	0.6499
78.0000	0.8812	0.2249	2.2198	0.7925	0.8328	0.1679	0.2474	0.5350	0.7183	0.3255	0.0925	0.9786	1.1871	0.6479
79.0000	0.8590	0.2238	2.2128	0.7924	0.8319	0.1694	0.2467	0.5351	0.7261	0.3272	0.0983	0.9787	1.1926	0.6577
80.0000	0.8645	0.2289	2.2397	0.7926	0.8408	0.1551	0.2474	0.5349	0.7189	0.3305	0.0863	0.9785	1.1816	0.6535
81.0000	0.8598	0.2281	2.2131	0.7928	0.8351	0.1643	0.2480	0.5349	0.7206	0.3329	0.0907	0.9782	1.1824	0.6571
82.0000	0.8632	0.2264	2.2120	0.7923	0.8408	0.1545	0.2462	0.5348	0.7150	0.3293	0.0883	0.9786	1.1849	0.6521
83.0000	0.8595	0.2284	2.2433	0.7923	0.8325	0.1623	1.1785	0.5349	0.7186	0.3330	0.0868	0.9782	0.2472	0.6551
84.0000	0.8682	0.2245	2.2240	0.7923	0.8361	0.1624	0.2464	0.5347	0.7165	0.3280	0.0905	0.9784	1.1845	0.6488
85.0000	0.8735	0.2245	2.2284	0.7924	0.8428	0.1537	0.2465	0.5348	0.7130	0.3306	0.0908	0.9785	1.1848	0.6477
86.0000	0.8689	0.2247	2.2182	0.7926	0.8336	0.1697	0.2476	0.5347	0.7183	0.3242	0.0929	0.9784	1.1888	0.6518
87.0000	0.8715	0.2236	2.2266	0.7925	0.8386	0.1522	0.2465	0.5346	0.7195	0.3277	0.0864	0.9788	1.1876	0.6541
88.0000	0.8702	0.2240	2.2143	0.7923	0.8354	0.1595	0.2468	0.5347	0.7130	0.3291	0.0950	0.9785	1.1844	0.6474
89.0000	0.8680	0.2249	2.2390	0.7926	0.8360	0.1557	0.2469	0.5344	0.7162	0.3313	0.0871	0.9787	1.1860	0.6504
90.0000	0.8713	0.2266	2.2298	0.7925	0.8335	0.1647	1.1826	0.5346	0.7179	0.3306	0.0984	0.9788	0.2465	0.6494
91.0000	0.8613	0.2255	2.2414	0.7925	0.8296	0.1609	0.2473	0.5346	0.7240	0.3269	0.0829	0.9785	1.1826	0.6540
92.0000	0.8714	0.2302	2.2448	0.7925	0.8443	0.1557	0.2472	0.5346	0.7205	0.3320	0.0897	0.9782	1.1815	0.6526
93.0000	0.8617	0.2256	2.2424	0.7924	0.8339	0.1609	0.2472	0.5345	0.7166	0.3256	0.0860	0.9785	1.1841	0.6519
94.0000	0.8699	0.2268	2.2294	0.7926	0.8330	0.1625	0.2470	0.5344	0.7245	0.3273	0.0898	0.9786	1.1852	0.6518
95.0000	0.8701	0.2226	2.2153	0.7923	0.8264	0.1727	0.2463	0.5344	0.7232	0.3240	0.0921	0.9787	1.1862	0.6499
96.0000	0.8652	0.2256	2.2013	0.7924	0.8388	0.1587	0.2471	0.5345	0.7146	0.3287	0.0926	0.9786	1.1837	0.6477
97.0000	0.8620	0.2275	2.2466	0.7925	0.8306	0.1656	0.2471	0.5344	0.7201	0.3277	0.0879	0.9785	1.1816	0.6528
98.0000	0.8662	0.2280	2.2066	0.7924	0.8354	0.1636	0.2468	0.5343	0.7174	0.3284	0.0913	0.9785	1.1803	0.6490
99.0000	0.8783	0.2267	2.2126	0.7926	0.8392	0.1604	0.2467	0.5344	0.7149	0.3282	0.0943	0.9788	1.1825	0.6508
0.0000	0.0028	0.9969	1.1890	0.0022	0.0084	1.0765	0.1566	1.4686	1.4176	0.7613	0.0000	0.7079	0.0618	1.5157
1.0000	0.0000	0.9996	0.9361	0.0000	0.0125	0.6718	0.2505	1.5858	1.4461	0.7788	0.0000	0.7169	0.1382	1.7661
2.0000	0.0001	0.9993	0.8140	0.0003	0.0349	0.4873	0.3425	1.5955	1.4317	0.7721	0.0084	0.7241	0.2076	1.9636
3.0000	0.0055	0.9985	0.7453	0.0101	0.0418	0.3996	0.4051	1.5523	1.3775	0.7812	0.0110	0.7313	0.2721	2.1013
4.0000	0.0221	0.9973	0.7000	0.0394	0.0514	0.3551	0.4785	1.4787	1.3033	0.7860	0.0115	0.7394	0.3430	2.1875
5.0000	0.0503	0.9958	0.6675	0.0874	0.0553	0.3267	0.5188	1.4231	1.2429	0.7962	0.0160	0.7470	0.3854	2.2522
6.0000	0.0895	0.9904	0.6431	0.1493	0.0724	0.3120	0.5537	1.3693	1.1850	0.7899	0.0184	0.7542	0.4229	2.2982
7.0000	0.1134	0.9890	0.6248	0.1841	0.0617	0.2955	0.5717	1.3389	1.1486	0.8077	0.0183	0.7592	0.4498	2.3216
8.0000	0.1303	0.9874	0.6105	0.2099	0.0726	0.2866	0.6036	1.3144	1.0946	0.8122	0.0250	0.7650	0.4915	2.3387
9.0000	0.1462	0.9861	0.5991	0.2274	0.0779	0.2798	0.6275	1.2918	1.0609	0.8178	0.0292	0.7694	0.5206	2.3465
10.0000	0.0297	0.1614	0.5899	0.0971	0.5322	0.2744	0.9847	2.3336	1.0405	0.8068	0.2494	0.7726	0.6333	1.2722
11.0000	0.1752	0.9838	0.5823	0.2667	0.1057	0.2714	0.6531	1.2549	1.0069	0.8142	0.0416	0.7759	0.5574	2.3254
12.0000	0.1757	0.9835	0.5763	0.2700	0.1120	0.2655	0.6650	1.2560	0.9942	0.8081	0.0402	0.7776	0.5675	2.3463
13.0000	0.1840	0.9823	0.5710	0.2740	0.1108	0.2654	0.6637	1.2396	0.9822	0.8206	0.0446	0.7797	0.5718	2.3320
14.0000	0.1897	0.9822	0.5668	0.2842	0.1085	0.2606	0.6672	1.2372	0.9723	0.8250	0.0420	0.7807	0.5797	2.3347
15.0000	0.1948	0.9811	0.5631	0.2912	0.1020	0.2624	0.6830	1.2310	0.9474	0.8276	0.0430	0.7827	0.5975	2.3054
16.0000	0.1989	0.9813	0.5601	0.2968	0.1187	0.2589	0.6901	1.2231	0.9401	0.8206	0.0538	0.7832	0.6006	2.2939
17.0000	0.1980	0.9810	0.5573	0.2984	0.1213	0.2563	0.6865	1.2321	0.9281	0.8239	0.0548	0.7837	0.6019	2.2922
18.0000	0.2086	0.9802	0.5550	0.3077	0.1283	0.2576	0.6913	1.2095	0.9238	0.8236	0.0577	0.7851	0.6125	2.2826
19.0000	0.2048	0.9806	0.5532	0.3068	0.1244	0.2540	0.6920	1.2211	0.9220	0.8303	0.0632	0.7857	0.6140	2.2685
20.0000	0.2092	0.9798	0.5512	0.3078	0.1345	0.2557	0.6971	1.2069	0.9106	0.8256	0.0618	0.7865	0.6197	2.2719
21.0000	0.2058	0.9801	0.5497	0.3055	0.1396	0.2540	0.6959	1.2141	0.9066	0.8256	0.0658	0.7872	0.6218	2.2687
22.0000	0.2077	0.9798	0.5485	0.3059	0.1354	0.2515	0.6910	1.2135	0.9124	0.8329	0.0681	0.7871	0.6170	2.2556
23.0000	0.2175	0.9789	0.5472	0.3158	0.1370	0.2560	0.7068	1.1981	0.8894	0.8298	0.0637	0.7889	0.6355	2.2715
24.0000	0.2147	0.9796	0.5462	0.3123	0.1308	0.2510	0.7019	1.2052	0.9005	0.8359	0.0662	0.7881	0.6282	2.2513
25.0000	0.2192	0.9788	0.5451	0.3171	0.1509	0.2532	0.7035	1.1974	0.8997	0.8334	0.0781	0.7893	0.6304	2.2488
26.0000	0.2076	0.9795	0.5445	0.3061	0.1570	0.2501	0.7012	1.2081	0.9092	0.8209	0.0805	0.7885	0.6246	2.2564
27.0000	0.2162	0.9792	0.5437	0.3152	0.1473	0.2505	0.7116	1.2065	0.8877	0.8330	0.0809	0.7894	0.6352	2.2609
28.0000	0.2176	0.9786	0.5431	0.3152	0.1522	0.2520	0.7099	1.1980	0.8819	0.8317	0.0796	0.7899	0.6400	2.2483
29.0000	0.2209	0.9790	0.5425	0.3191	0.1492	0.2504	0.7121	1.1961	0.8922	0.8317	0.0772	0.7896	0.6357	2.2574
30.0000	0.2171	0.9786	0.5418	0.3162	0.1519	0.2509	0.7112	1.1947	0.8914	0.8400	0.0867	0.7903	0.6381	2.2445
31.0000	0.2206	0.9784	0.5413	0.3244	0.1497	0.2508	0.7076	1.1922	0.8787	0.8355	0.0841	0.7905	0.6421	2.2598
32.0000	0.2203	0.9792	0.5408	0.3270	0.1659	0.2483	0.7134	1.1979	0.8856	0.8208	0.0865	0.7901	0.6400	2.2178
33.0000	0.2179	0.9787	0.5405	0.3158	0.1552	0.2500	0.7094	1.2000	0.8986	0.8348	0.0806	0.7908	0.6394	2.2331
34.0000	0.2243	0.9785	0.5399	0.3285	0.1465	0.2504	0.7132	1.1920	0.8803	0.8331	0.0784	0.7914	0.6464	2.2555
35.0000	0.2218	0.9786	0.5399	0.3188	0.1489	0.2492	0.7180	1.1950	0.8718	0.8360	0.0790	0.7908	0.6502	2.2468
36.0000	0.2211	0.9782	0.5395	0.3223	0.1617	0.2501	0.7138	1.1916	0.8786	0.8293	0.0848	0.7908	0.6444	2.2439
37.0000	0.2177	0.9786	0.5392	0.3153	0.1572	0.2481	0.7200	1.1966	0.8659	0.8325	0.0780	0.7907	0.6539	2.2436
38.0000	0.2172	0.9786	0.5390	0.3149	0.1650	0.2484	0.7173	1.1986	0.8837	0.8282	0.0871	0.7911	0.6430	2.2284
39.0000	0.2222	0.9780	0.5385	0.3206	0.1558	0.2500	0.7107	1.1902	0.8743	0.8411	0.0904	0.7917	0.6479	2.2314
40.0000	0.2178	0.9786	0.5383	0.3183	0.1516	0.2484	0.7141	1.1972	0.8853	0.8432	0.0899	0.7914	0.6453	2.2030
41.0000	0.2230	0.9781	0.5382	0.3255	0.1515	0.2489	0.7150	1.1911	0.8782	0.8394	0.0856	0.7915	0.6468	2.2260
42.0000	0.2215	0.9784	0.5381	0.3219	0.1654	0.2482	0.7177	1.1952	0.8689	0.8311	0.0891	0.7916	0.6490	2.2330
43.0000	0.2198	0.9787	0.5377	0.3218	0.1561	0.2488	0.7151	1.1920	0.8804	0.8417	0.0930	0.7919	0.6479	2.2280
44.0000	0.2233	0.9780	0.5377	0.3227	0.1721	0.2492	0.7161	1.1898	0.8832	0.8338	0.0989	0.7916	0.6445	2.2085
45.0000	0.0872	0.2157	0.5375	0.1551	0.6502	0.2464	0.9789	2.2486	0.8621	0.8403	0.3162	0.7913	0.7109	1.1958
46.0000	0.2245	0.9782	0.5373	0.3235	0.1652	0.2490	0.7189	1.1878	0.8719	0.8336	0.0896	0.7919	0.6489	2.2280
47.0000	0.2239	0.9780	0.5373	0.3285	0.1661	0.2483	0.7193	1.1871	0.8794	0.8339	0.0980	0.7917	0.6487	2.2198
48.0000	0.2215	0.9784	0.5370	0.3274	0.1634	0.2474	0.7157	1.1925	0.8840	0.8244	0.0825	0.7918	0.6483	2.2493
49.0000	0.2239	0.9783	0.5369	0.3220	0.1718	0.2488	0.7195	1.1884	0.8720	0.8282	0.0845	0.7919	0.6521	2.2309
50.0000	0.2251	0.9780	0.5366	0.3287	0.1669	0.2485	0.7140	1.1881	0.8648	0.8351	0.0964	0.7922	0.6489	2.2124
51.0000	0.2214	0.9787	0.5366	0.3243	0.1571	0.2475	0.7154	1.1875	0.8770	0.8373	0.0901	0.7917	0.6474	2.2282
52.0000	0.2228	0.9786	0.5364	0.3257	0.1729	0.2475	0.7200	1.1869	0.8667	0.8261	0.0895	0.7918	0.6553	2.2193
53.0000	0.2270	0.9781	0.5365	0.3282	0.1820	0.2486	0.7167	1.1847	0.8708	0.8268	0.0992	0.7917	0.6499	2.2385
54.0000	0.2229	0.9785	0.5362	0.3260	0.1586	0.2474	0.7195	1.1891	0.8714	0.8374	0.0851	0.7920	0.6502	2.2146
55.0000	0.2221	0.9780	0.5360	0.3207	0.1605	0.2486	0.7140	1.1876	0.8789	0.8378	0.0930	0.7924	0.6473	2.2397
56.0000	0.2221	0.9790	0.5361	0.3214	0.1678	0.2463	0.7184	1.1900	0.8794	0.8303	0.0926	0.7918	0.6496	2.2075
57.0000	0.2264	0.9781	0.5358	0.3285	0.1564	0.2478	0.7203	1.1859	0.8741	0.8356	0.0870	0.7920	0.6520	2.2321
58.0000	0.2231	0.9784	0.5356	0.3236	0.1551	0.2476	0.7195	1.1870	0.8667	0.8394	0.0881	0.7922	0.6552	2.2418
59.0000	0.2244	0.9782	0.5356	0.3253	0.1767	0.2476	0.7234	1.1873	0.8664	0.8214	0.0909	0.7921	0.6542	2.2196
60.0000	0.2262	0.9781	0.5356	0.3263	0.1662	0.2474	0.7082	1.1847	0.8755	0.8322	0.0867	0.7921	0.6435	2.2221
61.0000	0.2250	0.9781	0.5354	0.3258	0.1569	0.2486	0.7183	1.1847	0.8676	0.8359	0.0864	0.7923	0.6549	2.2413
62.0000	0.2218	0.9787	0.5353	0.3204	0.1486	0.2465	0.7200	1.1911	0.8703	0.8445	0.0845	0.7920	0.6506	2.2378
63.0000	0.2218	0.9784	0.5352	0.3206	0.1609	0.2476	0.7160	1.1864	0.8608	0.8369	0.0885	0.7923	0.6527	2.2251
64.0000	0.2267	0.9783	0.5352	0.3235	0.1684	0.2474	0.7228	1.1839	0.8670	0.8323	0.0895	0.7924	0.6522	2.2222
65.0000	0.2233	0.9785	0.5351	0.3236	0.1734	0.2465	0.7181	1.1890	0.8740	0.8298	0.0924	0.7921	0.6506	2.2089
66.0000	0.2271	0.9782	0.5351	0.3288	0.1785	0.2483	0.7236	1.1811	0.8624	0.8276	0.0926	0.7925	0.6552	2.2192
67.0000	0.2262	0.9780	0.5350	0.3247	0.1603	0.2477	0.7170	1.1813	0.8570	0.8400	0.0925	0.7923	0.6553	2.2427
68.0000	0.2243	0.9786	0.5350	0.3306	0.1656	0.2464	0.7176	1.1866	0.8717	0.8316	0.0899	0.7918	0.6496	2.2353
69.0000	0.2279	0.9780	0.5349	0.3316	0.1607	0.2485	0.7179	1.1810	0.8681	0.8390	0.0928	0.7925	0.6509	2.2174
70.0000	0.2258	0.9784	0.5349	0.3279	0.1678	0.2476	0.7123	1.1829	0.8845	0.8338	0.0917	0.7925	0.6451	2.2175
71.0000	0.2230	0.9786	0.5346	0.3246	0.1728	0.2465	0.7174	1.1871	0.8691	0.8343	0.0954	0.7921	0.6499	2.2155
72.0000	0.2214	0.9786	0.5346	0.3248	0.1665	0.2465	0.7122	1.1910	0.8801	0.8330	0.0932	0.7925	0.6449	2.1953
73.0000	0.2287	0.9783	0.5346	0.3290	0.1628	0.2478	0.7199	1.1829	0.8609	0.8338	0.0852	0.7926	0.6549	2.2374
74.0000	0.2282	0.9781	0.5345	0.3305	0.1699	0.2482	0.7204	1.1774	0.8590	0.8313	0.0920	0.7925	0.6594	2.2322
75.0000	0.2256	0.9784	0.5345	0.3305	0.1536	0.2470	0.7149	1.1829	0.8689	0.8363	0.0832	0.7925	0.6483	2.2739
76.0000	0.2231	0.9780	0.5344	0.3248	0.1530	0.2482	0.7164	1.1811	0.8732	0.8476	0.0973	0.7926	0.6535	2.1952
77.0000	0.2224	0.9789	0.5345	0.3270	0.1642	0.2463	0.7197	1.1858	0.8623	0.8323	0.0890	0.7922	0.6557	2.2211
78.0000	0.2241	0.9784	0.5342	0.3260	0.1451	0.2473	0.7129	1.1827	0.8726	0.8473	0.0867	0.7927	0.6519	2.2208
79.0000	0.2249	0.9786	0.5343	0.3264	0.1761	0.2468	0.7246	1.1824	0.8593	0.8249	0.0904	0.7926	0.6557	2.2323
80.0000	0.2260	0.9781	0.5342	0.3258	0.1769	0.2478	0.7237	1.1815	0.8686	0.8273	0.0953	0.7926	0.6538	2.2054
81.0000	0.2282	0.9783	0.5343	0.3300	0.1606	0.2476	0.7223	1.1805	0.8642	0.8371	0.0927	0.7926	0.6556	2.2083
82.0000	0.2242	0.9785	0.5340	0.3204	0.1642	0.2467	0.7168	1.1839	0.8692	0.8379	0.0935	0.7925	0.6510	2.2046
83.0000	0.2290	0.9784	0.5340	0.3318	0.1704	0.2466	0.7124	1.1756	0.8653	0.8294	0.0902	0.7924	0.6507	2.2226
84.0000	0.2266	0.9786	0.5340	0.3244	0.1832	0.2470	0.7249	1.1792	0.8599	0.8271	0.0940	0.7927	0.6582	2.2199
85.0000	0.2208	0.9790	0.5339	0.3223	0.1602	0.2464	0.7191	1.1837	0.8654	0.8400	0.0916	0.7925	0.6561	2.2228
86.0000	0.2308	0.9781	0.5339	0.3354	0.1550	0.2476	0.7127	1.1769	0.8644	0.8413	0.0909	0.7927	0.6486	2.2258
87.0000	0.2266	0.9786	0.5339	0.3301	0.1768	0.2473	0.7249	1.1849	0.8684	0.8183	0.0894	0.7927	0.6487	2.2152
88.0000	0.2265	0.9786	0.5338	0.3248	0.1680	0.2462	0.7200	1.1849	0.8709	0.8333	0.0929	0.7926	0.6515	2.2232
89.0000	0.2259	0.9785	0.5339	0.3282	0.1609	0.2468	0.7187	1.1816	0.8689	0.8400	0.0919	0.7926	0.6532	2.2252
90.0000	0.2250	0.9787	0.5339	0.3256	0.1587	0.2467	0.7195	1.1795	0.8698	0.8326	0.0805	0.7924	0.6494	2.2276
91.0000	0.2227	0.9786	0.5341	0.3289	0.1664	0.2470	0.7132	1.1853	0.8714	0.8347	0.0973	0.7927	0.6487	2.1958
92.0000	0.2278	0.9785	0.5337	0.3313	0.1642	0.2471	0.7164	1.1824	0.8730	0.8309	0.0874	0.7927	0.6474	2.2356
93.0000	0.2249	0.9784	0.5336	0.3261	0.1623	0.2470	0.7158	1.1823	0.8717	0.8382	0.0939	0.7928	0.6484	2.2053
94.0000	0.2271	0.9783	0.5338	0.3284	0.1641	0.2475	0.7200	1.1802	0.8599	0.8367	0.0966	0.7927	0.6569	2.2223
95.0000	0.2242	0.9786	0.5337	0.3306	0.1695	0.2469	0.7230	1.1836	0.8623	0.8298	0.0952	0.7927	0.6535	2.2063
96.0000	0.2239	0.9787	0.5337	0.3289	0.1771	0.2468	0.7185	1.1851	0.8764	0.8235	0.0945	0.7928	0.6469	2.1935
97.0000	0.2240	0.9787	0.5338	0.3243	0.1702	0.2470	0.7188	1.1852	0.8754	0.8330	0.0921	0.7928	0.6463	2.2216
98.0000	0.2293	0.9784	0.5336	0.3293	0.1616	0.2468	0.7193	1.1797	0.8624	0.8390	0.0923	0.7927	0.6566	2.2042
99.0000	0.2279	0.9785	0.5337	0.3352	0.1666	0.2470	0.7210	1.1823	0.8610	0.8288	0.0891	0.7928	0.6549	2.2076
0.0000	1.1901	0.7053	0.0107	0.1597	0.7546	0.0020	0.0028	1.5158	0.0629	1.4142	0.9932	1.0797	0.0029	1.4661
0.0000	1.2024	0.6983	0.0010	0.0707	0.7493	0.0000	0.0057	1.5045	0.0000	1.4886	0.9929	1.0750	0.0000	1.5203
0.0000	1.1890	0.7079	0.0084	0.1566	0.7613	0.0022	0.0000	1.5157	0.0618	1.4176	0.9969	1.0765	0.0028	1.4686
1.0000	0.9362	0.7165	0.0122	0.2421	0.7801	0.0000	0.0000	1.7675	0.1329	1.4457	0.9997	0.6719	0.0000	1.5844
1.0000	0.9739	0.7072	0.0072	0.1230	0.7582	0.0000	0.0012	1.7575	0.0379	1.5809	1.0000	0.6586	0.0000	1.8038
1.0000	0.9360	0.7169	0.0125	0.2505	0.7788	0.0000	0.0000	1.7661	0.1382	1.4461	0.9996	0.6718	0.0000	1.5858
2.0000	0.8140	0.7237	0.0243	0.3453	0.7742	0.0004	0.0031	1.9716	0.2110	1.4278	0.9993	0.4877	0.0002	1.5938
2.0000	0.8691	0.7216	0.0182	0.3062	0.7796	0.1842	1.4415	0.9994	0.4657	0.0000	2.0288	0.0000	0.0000	1.9841
2.0000	0.8140	0.7242	0.0349	0.3428	0.7721	0.0003	0.0084	1.9636	0.2078	1.4316	0.9993	0.4873	0.0001	1.5955
3.0000	0.7450	0.7315	0.0431	0.4139	0.7778	0.0119	0.0094	2.1140	0.2738	1.3758	0.9987	0.4003	0.0065	1.5485
4.0000	0.6996	0.7398	0.0512	0.4754	0.7856	0.0441	0.0117	2.1924	0.3351	1.3065	0.9973	0.3559	0.0250	1.4757
